Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
25227,no_value,South Sudan,2020-02-23,0.0,0.0
23093,no_value,Qatar,2020-03-26,549.0,0.0
34320,Isle of Man,United Kingdom,2020-01-27,0.0,0.0
32416,Vermont,US,2020-03-01,0.0,0.0
23638,no_value,Saint Lucia,2020-03-01,0.0,0.0
10310,no_value,Costa Rica,2020-03-11,13.0,0.0
6651,Gansu,China,2020-02-29,91.0,2.0
18201,no_value,Liberia,2020-04-05,13.0,3.0
21098,Sint Maarten,Netherlands,2020-01-29,0.0,0.0
27436,Arkansas,US,2020-04-06,875.0,16.0
28536,Idaho,US,2020-02-26,0.0,0.0
26798,no_value,Tunisia,2020-01-29,0.0,0.0
29875,Mississippi,US,2020-01-28,0.0,0.0
13961,St Martin,France,2020-03-14,2.0,0.0
15332,no_value,Guyana,2020-03-17,7.0,1.0
11420,no_value,Djibouti,2020-02-10,0.0,0.0
5599,Saskatchewan,Canada,2020-02-03,0.0,0.0
16224,no_value,Iran,2020-02-26,139.0,19.0
28527,Idaho,US,2020-02-17,0.0,0.0
15438,no_value,Haiti,2020-03-09,0.0,0.0
23098,no_value,Qatar,2020-03-31,781.0,2.0
10833,no_value,Czechia,2020-01-24,0.0,0.0
18592,no_value,Luxembourg,2020-01-31,0.0,0.0
6968,Guizhou,China,2020-02-04,58.0,0.0
34688,no_value,United Kingdom,2020-02-22,9.0,0.0
2932,no_value,Benin,2020-04-12,35.0,1.0
33249,no_value,Uganda,2020-04-05,52.0,0.0
5155,Nova Scotia,Canada,2020-02-15,0.0,0.0
25196,no_value,South Sudan,2020-01-23,0.0,0.0
14420,no_value,Georgia,2020-03-17,34.0,0.0
20816,Aruba,Netherlands,2020-03-29,50.0,0.0
16823,no_value,Jamaica,2020-03-26,26.0,1.0
3385,no_value,Botswana,2020-04-09,13.0,1.0
34274,Gibraltar,United Kingdom,2020-04-04,98.0,0.0
35644,no_value,Zimbabwe,2020-04-06,10.0,1.0
9523,Tibet,China,2020-03-22,1.0,0.0
3455,no_value,Brazil,2020-02-25,0.0,0.0
34477,Montserrat,United Kingdom,2020-03-10,0.0,0.0
14896,no_value,Grenada,2020-04-06,12.0,0.0
4561,British Columbia,Canada,2020-01-22,0.0,0.0
5864,no_value,Central African Republic,2020-03-11,0.0,0.0
15692,no_value,Honduras,2020-04-04,264.0,15.0
923,Australian Capital Territory,Australia,2020-02-01,0.0,0.0
1636,Victoria,Australia,2020-03-01,7.0,0.0
6669,Gansu,China,2020-03-18,133.0,2.0
5500,Quebec,Canada,2020-02-18,0.0,0.0
26490,no_value,Timor-Leste,2020-03-03,0.0,0.0
6004,no_value,Chad,2020-04-06,9.0,0.0
21958,no_value,Norway,2020-03-31,4641.0,39.0
1401,South Australia,Australia,2020-02-23,2.0,0.0
26857,no_value,Tunisia,2020-03-28,278.0,8.0
25163,no_value,South Africa,2020-04-13,2272.0,27.0
35507,no_value,Zambia,2020-03-14,0.0,0.0
15201,no_value,Guinea-Bissau,2020-02-29,0.0,0.0
15505,no_value,Holy See,2020-01-22,0.0,0.0
13568,Reunion,France,2020-01-23,0.0,0.0
17642,no_value,Kuwait,2020-04-16,1524.0,3.0
24115,no_value,Saudi Arabia,2020-03-22,511.0,0.0
28870,Iowa,US,2020-02-18,0.0,0.0
18745,no_value,MS Zaandam,2020-03-10,0.0,0.0
19573,no_value,Mauritania,2020-04-09,7.0,1.0
640,no_value,Antigua and Barbuda,2020-03-31,7.0,0.0
17935,no_value,Latvia,2020-02-27,0.0,0.0
1185,Northern Territory,Australia,2020-03-06,0.0,0.0
29710,Michigan,US,2020-03-31,7615.0,259.0
35036,no_value,Venezuela,2020-02-28,0.0,0.0
6271,Beijing,China,2020-01-22,14.0,0.0
20939,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-04-07,2.0,0.0
23531,no_value,Saint Kitts and Nevis,2020-03-08,0.0,0.0
1415,South Australia,Australia,2020-03-08,7.0,0.0
13943,St Martin,France,2020-02-25,0.0,0.0
4247,no_value,Cambodia,2020-02-19,1.0,0.0
5833,no_value,Central African Republic,2020-02-09,0.0,0.0
18294,no_value,Libya,2020-03-15,0.0,0.0
20253,no_value,Montenegro,2020-04-05,214.0,2.0
14488,no_value,Germany,2020-01-31,5.0,0.0
6162,Anhui,China,2020-01-27,70.0,0.0
34381,Isle of Man,United Kingdom,2020-03-28,32.0,0.0
17468,no_value,Kosovo,2020-02-16,0.0,0.0
990,Australian Capital Territory,Australia,2020-04-08,99.0,2.0
6728,Guangdong,China,2020-01-23,32.0,0.0
21207,no_value,Netherlands,2020-01-24,0.0,0.0
16313,no_value,Iraq,2020-02-01,0.0,0.0
31583,Puerto Rico,US,2020-01-26,0.0,0.0
15640,no_value,Honduras,2020-02-12,0.0,0.0
13463,New Caledonia,France,2020-02-01,0.0,0.0
541,no_value,Angola,2020-04-15,19.0,2.0
19639,no_value,Mauritius,2020-02-21,0.0,0.0
20982,Curacao,Netherlands,2020-01-27,0.0,0.0
15638,no_value,Honduras,2020-02-10,0.0,0.0
28115,Florida,US,2020-04-01,6956.0,87.0
14140,no_value,Gabon,2020-01-25,0.0,0.0
17368,no_value,"Korea, South",2020-03-01,3736.0,17.0
30175,Montana,US,2020-04-09,354.0,6.0
16493,no_value,Ireland,2020-04-07,5709.0,210.0
2673,no_value,Belgium,2020-03-12,314.0,3.0
30281,Nebraska,US,2020-04-01,210.0,4.0
29551,Massachusetts,US,2020-02-15,0.0,0.0
25891,no_value,Switzerland,2020-02-03,0.0,0.0
34368,Isle of Man,United Kingdom,2020-03-15,0.0,0.0
3155,no_value,Bolivia,2020-04-07,194.0,14.0
32436,Vermont,US,2020-03-21,29.0,2.0
25720,no_value,Suriname,2020-03-31,9.0,0.0
10498,no_value,Croatia,2020-01-31,0.0,0.0
8666,Qinghai,China,2020-01-23,0.0,0.0
3825,no_value,Burkina Faso,2020-03-24,114.0,4.0
15311,no_value,Guyana,2020-02-25,0.0,0.0
25698,no_value,Suriname,2020-03-09,0.0,0.0
7693,Hubei,China,2020-03-16,67798.0,3099.0
3050,no_value,Bhutan,2020-04-16,5.0,0.0
32438,Vermont,US,2020-03-23,75.0,5.0
10760,no_value,Cyprus,2020-03-05,0.0,0.0
15590,no_value,Holy See,2020-04-16,8.0,0.0
33257,no_value,Uganda,2020-04-13,54.0,0.0
6315,Beijing,China,2020-03-06,422.0,8.0
24358,no_value,Serbia,2020-04-06,2200.0,58.0
9871,Zhejiang,China,2020-03-28,1251.0,1.0
19664,no_value,Mauritius,2020-03-17,0.0,0.0
27324,Arizona,US,2020-04-08,3036.0,80.0
14218,no_value,Gabon,2020-04-12,49.0,1.0
30618,New Jersey,US,2020-03-27,8825.0,108.0
17367,no_value,"Korea, South",2020-02-29,3150.0,16.0
19159,no_value,Maldives,2020-01-28,0.0,0.0
32390,Vermont,US,2020-02-04,0.0,0.0
3719,no_value,Bulgaria,2020-04-01,422.0,10.0
13969,St Martin,France,2020-03-22,5.0,0.0
920,Australian Capital Territory,Australia,2020-01-29,0.0,0.0
10301,no_value,Costa Rica,2020-03-02,0.0,0.0
2582,no_value,Belarus,2020-04-04,440.0,5.0
16215,no_value,Iran,2020-02-17,0.0,0.0
19762,no_value,Mexico,2020-03-01,5.0,0.0
30282,Nebraska,US,2020-04-02,246.0,5.0
28342,Guam,US,2020-03-31,69.0,2.0
25447,no_value,Sri Lanka,2020-02-15,1.0,0.0
11094,Greenland,Denmark,2020-02-26,0.0,0.0
35055,no_value,Venezuela,2020-03-18,36.0,0.0
15703,no_value,Honduras,2020-04-15,419.0,31.0
21737,no_value,Nigeria,2020-04-07,254.0,6.0
9431,Tianjin,China,2020-04-13,184.0,3.0
30910,North Carolina,US,2020-02-06,0.0,0.0
20823,Aruba,Netherlands,2020-04-05,64.0,0.0
17473,no_value,Kosovo,2020-02-21,0.0,0.0
1984,no_value,Azerbaijan,2020-03-07,9.0,0.0
10851,no_value,Czechia,2020-02-11,0.0,0.0
14665,no_value,Ghana,2020-04-03,205.0,5.0
22622,no_value,Peru,2020-03-11,11.0,0.0
21730,no_value,Nigeria,2020-03-31,135.0,2.0
18783,no_value,MS Zaandam,2020-04-17,9.0,2.0
1665,Victoria,Australia,2020-03-30,821.0,4.0
17120,no_value,Kazakhstan,2020-02-10,0.0,0.0
14996,no_value,Guatemala,2020-03-23,20.0,1.0
17284,no_value,Kenya,2020-03-31,59.0,1.0
9733,Yunnan,China,2020-03-04,174.0,2.0
25334,no_value,Spain,2020-02-16,2.0,0.0
32311,Utah,US,2020-03-10,2.0,0.0
35426,no_value,Western Sahara,2020-04-16,6.0,0.0
7891,Inner Mongolia,China,2020-02-15,68.0,0.0
21898,no_value,Norway,2020-01-31,0.0,0.0
7373,Heilongjiang,China,2020-04-07,544.0,13.0
7230,Hebei,China,2020-03-09,318.0,6.0
24539,no_value,Sierra Leone,2020-02-19,0.0,0.0
18327,no_value,Libya,2020-04-17,49.0,1.0
3473,no_value,Brazil,2020-03-14,151.0,0.0
17691,no_value,Kyrgyzstan,2020-02-11,0.0,0.0
5443,Prince Edward Island,Canada,2020-04-15,26.0,0.0
27273,Arizona,US,2020-02-17,0.0,0.0
31996,South Dakota,US,2020-04-06,288.0,4.0
33914,Cayman Islands,United Kingdom,2020-03-17,1.0,1.0
23187,no_value,Romania,2020-03-06,9.0,0.0
4007,no_value,Burundi,2020-02-07,0.0,0.0
28751,Indiana,US,2020-02-13,0.0,0.0
2096,no_value,Bahamas,2020-03-05,0.0,0.0
22355,no_value,Papua New Guinea,2020-02-01,0.0,0.0
35059,no_value,Venezuela,2020-03-22,70.0,0.0
9987,no_value,Colombia,2020-03-30,798.0,12.0
28003,District of Columbia,US,2020-04-03,757.0,15.0
16160,no_value,Indonesia,2020-04-16,5516.0,496.0
4178,no_value,Cabo Verde,2020-04-04,7.0,1.0
8401,Liaoning,China,2020-04-09,144.0,2.0
19881,no_value,Moldova,2020-03-06,0.0,0.0
28565,Idaho,US,2020-03-26,146.0,3.0
27510,California,US,2020-02-26,0.0,0.0
18890,no_value,Madagascar,2020-04-10,93.0,0.0
8859,Shaanxi,China,2020-04-11,256.0,3.0
15668,no_value,Honduras,2020-03-11,2.0,0.0
30133,Montana,US,2020-02-27,0.0,0.0
14286,no_value,Gambia,2020-02-26,0.0,0.0
14824,no_value,Grenada,2020-01-25,0.0,0.0
25343,no_value,Spain,2020-02-25,6.0,0.0
10759,no_value,Cyprus,2020-03-04,0.0,0.0
11326,no_value,Diamond Princess,2020-03-01,705.0,6.0
7140,Hainan,China,2020-04-02,168.0,6.0
21123,Sint Maarten,Netherlands,2020-02-23,0.0,0.0
25553,no_value,Sudan,2020-02-07,0.0,0.0
14287,no_value,Gambia,2020-02-27,0.0,0.0
23430,no_value,Rwanda,2020-03-21,17.0,0.0
4848,New Brunswick,Canada,2020-03-21,17.0,0.0
15449,no_value,Haiti,2020-03-20,2.0,0.0
5504,Quebec,Canada,2020-02-22,0.0,0.0
25675,no_value,Suriname,2020-02-15,0.0,0.0
10874,no_value,Czechia,2020-03-05,12.0,0.0
963,Australian Capital Territory,Australia,2020-03-12,0.0,0.0
23963,no_value,Sao Tome and Principe,2020-02-13,0.0,0.0
27054,Alabama,US,2020-02-26,0.0,0.0
21831,no_value,North Macedonia,2020-03-18,35.0,0.0
8689,Qinghai,China,2020-02-15,18.0,0.0
16143,no_value,Indonesia,2020-03-30,1414.0,122.0
6066,no_value,Chile,2020-02-14,0.0,0.0
6288,Beijing,China,2020-02-08,315.0,2.0
34892,no_value,Uzbekistan,2020-01-29,0.0,0.0
7953,Inner Mongolia,China,2020-04-17,193.0,1.0
31833,South Carolina,US,2020-02-17,0.0,0.0
18711,no_value,MS Zaandam,2020-02-05,0.0,0.0
13245,Martinique,France,2020-02-11,0.0,0.0
19899,no_value,Moldova,2020-03-24,125.0,1.0
22595,no_value,Peru,2020-02-13,0.0,0.0
24885,no_value,Slovenia,2020-02-23,0.0,0.0
28106,Florida,US,2020-03-23,1227.0,18.0
7715,Hubei,China,2020-04-07,67803.0,3212.0
27825,Delaware,US,2020-01-30,0.0,0.0
33300,no_value,Ukraine,2020-02-02,0.0,0.0
25657,no_value,Suriname,2020-01-28,0.0,0.0
5982,no_value,Chad,2020-03-15,0.0,0.0
25963,no_value,Switzerland,2020-04-15,26336.0,1239.0
33296,no_value,Ukraine,2020-01-29,0.0,0.0
29089,Kentucky,US,2020-02-09,0.0,0.0
28651,Illinois,US,2020-02-27,0.0,0.0
10440,no_value,Cote d'Ivoire,2020-03-27,101.0,0.0
957,Australian Capital Territory,Australia,2020-03-06,0.0,0.0
14766,no_value,Greece,2020-03-21,530.0,13.0
15849,no_value,Iceland,2020-01-24,0.0,0.0
28640,Illinois,US,2020-02-16,0.0,0.0
5547,Quebec,Canada,2020-04-05,7944.0,75.0
18728,no_value,MS Zaandam,2020-02-22,0.0,0.0
19348,no_value,Mali,2020-04-12,105.0,9.0
595,no_value,Antigua and Barbuda,2020-02-15,0.0,0.0
18750,no_value,MS Zaandam,2020-03-15,0.0,0.0
30059,Missouri,US,2020-04-07,3130.0,65.0
22924,no_value,Portugal,2020-01-31,0.0,0.0
25478,no_value,Sri Lanka,2020-03-17,44.0,0.0
24086,no_value,Saudi Arabia,2020-02-22,0.0,0.0
15241,no_value,Guinea-Bissau,2020-04-09,36.0,0.0
20995,Curacao,Netherlands,2020-02-09,0.0,0.0
18887,no_value,Madagascar,2020-04-07,88.0,0.0
22150,no_value,Pakistan,2020-02-24,0.0,0.0
27161,Alaska,US,2020-02-19,0.0,0.0
16938,no_value,Japan,2020-03-27,1468.0,49.0
21694,no_value,Nigeria,2020-02-24,0.0,0.0
12891,French Guiana,France,2020-01-30,0.0,0.0
10042,no_value,Congo (Brazzaville),2020-01-31,0.0,0.0
18821,no_value,Madagascar,2020-02-01,0.0,0.0
14096,no_value,France,2020-04-04,68605.0,7560.0
1096,New South Wales,Australia,2020-03-31,2032.0,8.0
7231,Hebei,China,2020-03-10,318.0,6.0
34960,no_value,Uzbekistan,2020-04-06,457.0,2.0
33648,Bermuda,United Kingdom,2020-02-08,0.0,0.0
24858,no_value,Slovenia,2020-01-27,0.0,0.0
19525,no_value,Mauritania,2020-02-21,0.0,0.0
14748,no_value,Greece,2020-03-03,7.0,0.0
1141,Northern Territory,Australia,2020-01-22,0.0,0.0
24178,no_value,Senegal,2020-01-31,0.0,0.0
29145,Kentucky,US,2020-04-05,955.0,45.0
27536,California,US,2020-03-23,2108.0,39.0
33655,Bermuda,United Kingdom,2020-02-15,0.0,0.0
4918,Newfoundland and Labrador,Canada,2020-02-06,0.0,0.0
16944,no_value,Japan,2020-04-02,2495.0,62.0
11355,no_value,Diamond Princess,2020-03-30,712.0,10.0
32983,Wisconsin,US,2020-02-27,0.0,0.0
31850,South Carolina,US,2020-03-05,0.0,0.0
30728,New Mexico,US,2020-03-23,83.0,0.0
6909,Guangxi,China,2020-03-30,254.0,2.0
35509,no_value,Zambia,2020-03-16,0.0,0.0
19807,no_value,Mexico,2020-04-15,5399.0,406.0
10570,no_value,Croatia,2020-04-12,1600.0,23.0
15059,no_value,Guinea,2020-02-01,0.0,0.0
24522,no_value,Sierra Leone,2020-02-02,0.0,0.0
14659,no_value,Ghana,2020-03-28,141.0,5.0
3921,no_value,Burma,2020-03-06,0.0,0.0
28543,Idaho,US,2020-03-04,0.0,0.0
3618,no_value,Brunei,2020-04-14,136.0,1.0
27083,Alabama,US,2020-03-26,517.0,1.0
30408,Nevada,US,2020-04-14,3134.0,126.0
27935,District of Columbia,US,2020-01-26,0.0,0.0
24448,no_value,Seychelles,2020-03-13,0.0,0.0
6967,Guizhou,China,2020-02-03,46.0,0.0
22942,no_value,Portugal,2020-02-18,0.0,0.0
22958,no_value,Portugal,2020-03-05,8.0,0.0
28901,Iowa,US,2020-03-20,45.0,0.0
32683,Virginia,US,2020-04-09,4042.0,109.0
22980,no_value,Portugal,2020-03-27,4268.0,76.0
1761,Western Australia,Australia,2020-03-12,9.0,1.0
24752,no_value,Slovakia,2020-02-04,0.0,0.0
27847,Delaware,US,2020-02-21,0.0,0.0
8508,Macau,China,2020-04-02,41.0,0.0
3717,no_value,Bulgaria,2020-03-30,359.0,8.0
24433,no_value,Seychelles,2020-02-27,0.0,0.0
6057,no_value,Chile,2020-02-05,0.0,0.0
23683,no_value,Saint Lucia,2020-04-15,15.0,0.0
7475,Henan,China,2020-03-26,1275.0,22.0
14308,no_value,Gambia,2020-03-19,1.0,0.0
33140,Wyoming,US,2020-04-10,239.0,0.0
26415,no_value,Thailand,2020-04-11,2518.0,35.0
15573,no_value,Holy See,2020-03-30,6.0,0.0
24695,no_value,Singapore,2020-04-01,1000.0,3.0
24440,no_value,Seychelles,2020-03-05,0.0,0.0
27745,Connecticut,US,2020-03-04,0.0,0.0
8751,Qinghai,China,2020-04-17,18.0,0.0
4744,Manitoba,Canada,2020-03-31,103.0,1.0
5489,Quebec,Canada,2020-02-07,0.0,0.0
14743,no_value,Greece,2020-02-27,3.0,0.0
30018,Missouri,US,2020-02-26,0.0,0.0
34886,no_value,Uzbekistan,2020-01-23,0.0,0.0
31242,Oklahoma,US,2020-01-27,0.0,0.0
7725,Hubei,China,2020-04-17,68128.0,4512.0
17679,no_value,Kyrgyzstan,2020-01-30,0.0,0.0
9597,Xinjiang,China,2020-02-11,55.0,0.0
4172,no_value,Cabo Verde,2020-03-29,6.0,1.0
14108,no_value,France,2020-04-16,145960.0,17920.0
17007,no_value,Jordan,2020-02-11,0.0,0.0
10573,no_value,Croatia,2020-04-15,1741.0,33.0
30119,Montana,US,2020-02-13,0.0,0.0
10509,no_value,Croatia,2020-02-11,0.0,0.0
25925,no_value,Switzerland,2020-03-08,337.0,2.0
5044,Northwest Territories,Canada,2020-02-18,0.0,0.0
5075,Northwest Territories,Canada,2020-03-20,0.0,0.0
32841,West Virginia,US,2020-01-30,0.0,0.0
18437,no_value,Liechtenstein,2020-04-13,79.0,1.0
17900,no_value,Latvia,2020-01-23,0.0,0.0
31710,Rhode Island,US,2020-02-08,0.0,0.0
31598,Puerto Rico,US,2020-02-10,0.0,0.0
22729,no_value,Philippines,2020-03-04,3.0,1.0
25105,no_value,South Africa,2020-02-15,0.0,0.0
25140,no_value,South Africa,2020-03-21,240.0,0.0
16347,no_value,Iraq,2020-03-06,40.0,3.0
28312,Guam,US,2020-03-01,0.0,0.0
23102,no_value,Qatar,2020-04-04,1325.0,3.0
25355,no_value,Spain,2020-03-08,673.0,17.0
8932,Shandong,China,2020-03-01,758.0,6.0
21721,no_value,Nigeria,2020-03-22,30.0,0.0
31529,Pennsylvania,US,2020-03-26,1795.0,18.0
32322,Utah,US,2020-03-21,136.0,0.0
28804,Indiana,US,2020-04-06,4956.0,143.0
30265,Nebraska,US,2020-03-16,18.0,0.0
7908,Inner Mongolia,China,2020-03-03,75.0,1.0
5140,Nova Scotia,Canada,2020-01-31,0.0,0.0
11650,no_value,Dominican Republic,2020-02-12,0.0,0.0
13701,Saint Barthelemy,France,2020-02-11,0.0,0.0
8464,Macau,China,2020-02-18,10.0,0.0
10849,no_value,Czechia,2020-02-09,0.0,0.0
6628,Gansu,China,2020-02-06,62.0,0.0
2444,no_value,Barbados,2020-03-11,0.0,0.0
10424,no_value,Cote d'Ivoire,2020-03-11,1.0,0.0
18321,no_value,Libya,2020-04-11,24.0,1.0
24741,no_value,Slovakia,2020-01-24,0.0,0.0
7089,Hainan,China,2020-02-11,144.0,3.0
22933,no_value,Portugal,2020-02-09,0.0,0.0
16611,no_value,Israel,2020-04-11,10743.0,101.0
8273,Jilin,China,2020-03-26,95.0,1.0
14625,no_value,Ghana,2020-02-23,0.0,0.0
11031,Faroe Islands,Denmark,2020-04-17,184.0,0.0
17676,no_value,Kyrgyzstan,2020-01-27,0.0,0.0
29914,Mississippi,US,2020-03-07,0.0,0.0
7090,Hainan,China,2020-02-12,157.0,4.0
32573,Virgin Islands,US,2020-04-13,51.0,1.0
15788,no_value,Hungary,2020-03-17,50.0,1.0
35345,no_value,Western Sahara,2020-01-26,0.0,0.0
14850,no_value,Grenada,2020-02-20,0.0,0.0
29837,Minnesota,US,2020-04-13,1621.0,70.0
19566,no_value,Mauritania,2020-04-02,6.0,1.0
851,no_value,Armenia,2020-03-14,18.0,0.0
832,no_value,Armenia,2020-02-24,0.0,0.0
28564,Idaho,US,2020-03-25,91.0,0.0
13268,Martinique,France,2020-03-05,0.0,0.0
4708,Manitoba,Canada,2020-02-24,0.0,0.0
18434,no_value,Liechtenstein,2020-04-10,79.0,1.0
10775,no_value,Cyprus,2020-03-20,67.0,0.0
18727,no_value,MS Zaandam,2020-02-21,0.0,0.0
16033,no_value,India,2020-04-03,2567.0,72.0
11878,no_value,Egypt,2020-02-12,0.0,0.0
11312,no_value,Diamond Princess,2020-02-16,355.0,0.0
28411,Hawaii,US,2020-02-15,0.0,0.0
6206,Anhui,China,2020-03-11,990.0,6.0
34957,no_value,Uzbekistan,2020-04-03,227.0,2.0
30907,North Carolina,US,2020-02-03,0.0,0.0
33674,Bermuda,United Kingdom,2020-03-05,0.0,0.0
9478,Tibet,China,2020-02-06,1.0,0.0
16703,no_value,Italy,2020-03-20,47021.0,4032.0
3128,no_value,Bolivia,2020-03-11,2.0,0.0
20204,no_value,Montenegro,2020-02-16,0.0,0.0
32462,Vermont,US,2020-04-16,774.0,33.0
13766,Saint Barthelemy,France,2020-04-16,6.0,0.0
26062,no_value,Syria,2020-03-31,10.0,2.0
31695,Rhode Island,US,2020-01-24,0.0,0.0
16355,no_value,Iraq,2020-03-14,110.0,10.0
8843,Shaanxi,China,2020-03-26,253.0,3.0
27839,Delaware,US,2020-02-13,0.0,0.0
21576,no_value,Niger,2020-02-20,0.0,0.0
25899,no_value,Switzerland,2020-02-11,0.0,0.0
27786,Connecticut,US,2020-04-14,13989.0,671.0
33233,no_value,Uganda,2020-03-20,0.0,0.0
8668,Qinghai,China,2020-01-25,1.0,0.0
30568,New Jersey,US,2020-02-06,0.0,0.0
34675,no_value,United Kingdom,2020-02-09,3.0,0.0
15650,no_value,Honduras,2020-02-22,0.0,0.0
11663,no_value,Dominican Republic,2020-02-25,0.0,0.0
28658,Illinois,US,2020-03-05,0.0,0.0
22459,no_value,Paraguay,2020-01-22,0.0,0.0
8338,Liaoning,China,2020-02-06,94.0,0.0
2321,no_value,Bangladesh,2020-03-02,0.0,0.0
30275,Nebraska,US,2020-03-26,74.0,0.0
35273,no_value,West Bank and Gaza,2020-03-08,16.0,0.0
22404,no_value,Papua New Guinea,2020-03-21,1.0,0.0
15004,no_value,Guatemala,2020-03-31,38.0,1.0
17981,no_value,Latvia,2020-04-13,655.0,5.0
13155,Guadeloupe,France,2020-03-06,0.0,0.0
24337,no_value,Serbia,2020-03-16,55.0,0.0
23170,no_value,Romania,2020-02-18,0.0,0.0
21727,no_value,Nigeria,2020-03-28,89.0,1.0
14305,no_value,Gambia,2020-03-16,0.0,0.0
736,no_value,Argentina,2020-03-13,31.0,2.0
35021,no_value,Venezuela,2020-02-13,0.0,0.0
263,no_value,Algeria,2020-02-25,1.0,0.0
4405,no_value,Cameroon,2020-04-03,509.0,8.0
14137,no_value,Gabon,2020-01-22,0.0,0.0
16352,no_value,Iraq,2020-03-11,71.0,7.0
5531,Quebec,Canada,2020-03-20,139.0,1.0
17048,no_value,Jordan,2020-03-23,127.0,0.0
9705,Yunnan,China,2020-02-05,128.0,0.0
34337,Isle of Man,United Kingdom,2020-02-13,0.0,0.0
14433,no_value,Georgia,2020-03-30,103.0,0.0
16677,no_value,Italy,2020-02-23,155.0,3.0
17018,no_value,Jordan,2020-02-22,0.0,0.0
35145,no_value,Vietnam,2020-02-23,16.0,0.0
7125,Hainan,China,2020-03-18,168.0,6.0
15235,no_value,Guinea-Bissau,2020-04-03,15.0,0.0
24125,no_value,Saudi Arabia,2020-04-01,1720.0,16.0
22035,no_value,Oman,2020-02-23,0.0,0.0
11712,no_value,Dominican Republic,2020-04-14,3286.0,183.0
4371,no_value,Cameroon,2020-02-29,0.0,0.0
18127,no_value,Liberia,2020-01-22,0.0,0.0
22582,no_value,Peru,2020-01-31,0.0,0.0
4853,New Brunswick,Canada,2020-03-26,33.0,0.0
30513,New Hampshire,US,2020-04-05,621.0,9.0
26338,no_value,Thailand,2020-01-25,7.0,0.0
22609,no_value,Peru,2020-02-27,0.0,0.0
25954,no_value,Switzerland,2020-04-06,21657.0,765.0
11218,no_value,Denmark,2020-03-07,23.0,0.0
18841,no_value,Madagascar,2020-02-21,0.0,0.0
33239,no_value,Uganda,2020-03-26,14.0,0.0
22804,no_value,Poland,2020-01-25,0.0,0.0
13962,St Martin,France,2020-03-15,2.0,0.0
12199,no_value,Eritrea,2020-01-22,0.0,0.0
8176,Jiangxi,China,2020-04-12,937.0,1.0
19295,no_value,Mali,2020-02-19,0.0,0.0
10203,no_value,Congo (Kinshasa),2020-03-18,4.0,0.0
21935,no_value,Norway,2020-03-08,176.0,0.0
34685,no_value,United Kingdom,2020-02-19,9.0,0.0
11824,no_value,Ecuador,2020-04-12,7466.0,333.0
21806,no_value,North Macedonia,2020-02-22,0.0,0.0
30171,Montana,US,2020-04-05,286.0,6.0
10729,no_value,Cyprus,2020-02-03,0.0,0.0
26341,no_value,Thailand,2020-01-28,14.0,0.0
15298,no_value,Guyana,2020-02-12,0.0,0.0
34934,no_value,Uzbekistan,2020-03-11,0.0,0.0
2870,no_value,Benin,2020-02-10,0.0,0.0
30355,Nevada,US,2020-02-21,0.0,0.0
12496,no_value,Eswatini,2020-03-31,9.0,0.0
21026,Curacao,Netherlands,2020-03-11,0.0,0.0
34553,Turks and Caicos Islands,United Kingdom,2020-02-01,0.0,0.0
10095,no_value,Congo (Brazzaville),2020-03-24,4.0,0.0
14633,no_value,Ghana,2020-03-02,0.0,0.0
8603,Ningxia,China,2020-03-14,75.0,0.0
25921,no_value,Switzerland,2020-03-04,90.0,0.0
23943,no_value,Sao Tome and Principe,2020-01-24,0.0,0.0
16361,no_value,Iraq,2020-03-20,208.0,17.0
4521,Alberta,Canada,2020-04-05,1181.0,20.0
28449,Hawaii,US,2020-03-24,90.0,1.0
15654,no_value,Honduras,2020-02-26,0.0,0.0
12222,no_value,Eritrea,2020-02-14,0.0,0.0
16812,no_value,Jamaica,2020-03-15,10.0,0.0
34054,Channel Islands,United Kingdom,2020-04-12,431.0,9.0
3658,no_value,Bulgaria,2020-01-31,0.0,0.0
13840,Saint Pierre and Miquelon,France,2020-03-07,0.0,0.0
20706,no_value,Nepal,2020-04-02,6.0,0.0
19111,no_value,Malaysia,2020-04-03,3333.0,53.0
31861,South Carolina,US,2020-03-16,33.0,1.0
15641,no_value,Honduras,2020-02-13,0.0,0.0
19753,no_value,Mexico,2020-02-21,0.0,0.0
31208,Ohio,US,2020-04-16,8414.0,407.0
17411,no_value,"Korea, South",2020-04-13,10537.0,217.0
8144,Jiangxi,China,2020-03-11,935.0,1.0
10402,no_value,Cote d'Ivoire,2020-02-18,0.0,0.0
30832,New York,US,2020-03-13,421.0,0.0
17831,no_value,Laos,2020-03-08,0.0,0.0
21702,no_value,Nigeria,2020-03-03,1.0,0.0
33081,Wyoming,US,2020-02-11,0.0,0.0
4864,New Brunswick,Canada,2020-04-06,103.0,0.0
27951,District of Columbia,US,2020-02-11,0.0,0.0
30697,New Mexico,US,2020-02-21,0.0,0.0
6183,Anhui,China,2020-02-17,973.0,6.0
22006,no_value,Oman,2020-01-25,0.0,0.0
34431,Montserrat,United Kingdom,2020-01-24,0.0,0.0
35370,no_value,Western Sahara,2020-02-20,0.0,0.0
5704,Yukon,Canada,2020-01-25,0.0,0.0
14375,no_value,Georgia,2020-02-01,0.0,0.0
